Date,Sec_LA1,Sec_LA101,Sec_LSA101,Sec_LA2,Sec_LA3,Sec_LA44,Sec_LA53,Sec_LA54,Sec_LA6,Sec_LAMAR,Indi_LA1,Indi_LA2,Indi_LA3,Indi_LA44,Indi_LA6,Indi_LAMAR
2/10/2015,0.054967311,0.025142967,-0.038725106,0.033465349,0.049382401,0.046228408,0.05075857,0.05075857,0.049382401,0.061257695,0.094987314,0.077772564,0.06330735,0.086696578,0.049584702,0.11967483
2/11/2015,-0.013124539,-0.006374888,0.00575302,-0.028266467,0.005457537,0.006282784,-0.020269203,-0.020269203,0.005457537,-0.015691596,-0.000777472,0.002306116,0.006394449,-0.032818158,0.028497903,0.026036475
2/12/2015,0.023597129,0.044181355,0.026926007,0.027825783,0.038357063,0.029385341,0.018288645,0.018288645,0.038357063,0.015450719,0.159351528,0.089036215,0.062783054,0.056076541,0.097634908,0.056646593
2/13/2015,-0.014306744,0.030906477,0.040430193,0.009636183,0.02092491,0.009947256,-0.00752035,-0.00752035,0.02092491,-0.009848968,0.040736768,0.021008852,0.053579361,0.037543446,0.046312106,-0.021598302
2/16/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/17/2015,0.003051901,0.005439156,-0.001546179,0.00682131,0.006798508,0.006532038,0.010978643,0.010978643,0.006798508,0.004250952,-0.004990517,0.002627496,-0.019450748,-0.013703181,-0.0156774,0.013940306
2/18/2015,0.023940519,-0.012953213,-0.044124667,0.011251163,0.007102928,0.01161145,0.024261756,0.024261756,0.007102928,0.02970114,-0.031172136,-0.023592918,-0.010343944,-0.013333104,-0.03445333,0.031641002
2/19/2015,-0.018246314,-0.003955085,0.008513031,-0.01826651,0.009995058,7.12E-05,-0.011920795,-0.011920795,0.009995058,-0.012899649,0.031797151,-0.02675709,-0.101617341,-0.081435759,-0.088342053,-0.018034136
2/20/2015,0.015578085,0.018144139,-0.000507118,0.011299276,0.031152765,0.028854165,0.02659262,0.02659262,0.031152765,0.0205902,0.069491686,0.072567318,0.038098902,0.040900289,0.013613273,0.10261699
2/23/2015,0.007836853,-0.011758104,-0.026609131,-0.004058161,4.18E-05,0.002164509,0.004596697,0.004596697,4.18E-05,0.013229455,-0.050115209,0.00687645,0.005185192,-0.011145116,-0.007180407,0.053057277
2/24/2015,0.018713444,0.016383616,0.003821091,0.018994144,0.010504985,0.010906548,0.015016748,0.015016748,0.010504985,0.014320497,0.026727769,0.035106287,0.041163235,0.014800389,0.024159627,0.044927735
2/25/2015,-0.026007629,0.011047034,0.037468226,-0.012972339,-0.001061899,0.001771478,-0.018847417,-0.018847417,-0.001061899,-0.012541261,0.01609435,-0.051725047,-0.001506163,0.025263023,0.003525884,-0.040689875
2/26/2015,-0.001336765,-0.028574986,-0.032440309,-0.032006049,0.00141763,-0.003450413,-0.010730321,-0.010730321,0.00141763,-0.005547547,0.02387161,-0.009956924,-0.009221232,-0.020380827,-0.037203823,0.01505873
2/27/2015,-0.006519809,-0.002083515,0.0152625,-0.01498517,-0.006309819,-0.006574169,-0.017346015,-0.017560066,-0.003219809,-0.005580654,0.043422152,-0.030745329,-0.055180359,-0.035853057,-0.045057535,-0.056848717
3/2/2015,0.015789324,0.001933887,-0.017181312,-0.007965262,-0.015372302,0.000780102,0.019115199,0.018619632,0.00353494,0.030615401,0.068502529,0.021074484,0.05535078,0.040777965,0.070541415,0.086960998
3/3/2015,-0.011863282,-0.003288511,0.01509451,-0.00564023,-0.003059824,-0.013115897,-0.018383021,-0.014568549,-0.009476366,-0.022219157,-0.035265436,-0.034981076,-0.034873881,-0.020329925,-0.035976214,-0.016664148
3/4/2015,-0.008766229,-0.02392397,-0.015640343,-0.009941825,-0.00915004,-0.015548479,-0.008283627,-0.010471675,-0.012964215,-0.011306017,-0.029593259,-0.017979483,0.005543583,0.029127513,-0.027785381,-0.036121241
3/5/2015,0.001689355,0.016058943,0.018912089,0.00618187,0.008908223,0.015572287,-0.002853147,0.002415152,0.015528624,0.006493607,0.012509792,0.037730813,0.04056616,0.007701295,0.025009219,0.015638938
3/6/2015,-0.068853802,-0.06864307,-0.005233636,-0.080989175,-0.086857912,-0.082584458,-0.063409434,-0.058439999,-0.080883931,-0.06330419,-0.126236979,-0.092022521,-0.108540826,-0.168903565,-0.125879762,-0.126862217
3/9/2015,0.010220773,0.01759269,0.00451089,0.01021222,0.006368759,0.022891789,0.0130818,0.012902713,0.01921289,0.022082471,0.028444731,0.017590253,0.052099593,0.039262607,0.023903781,0.052499735
3/10/2015,-0.054784559,-0.052949896,0.010835269,-0.045229035,-0.041088607,-0.045600104,-0.063785165,-0.064717817,-0.042739647,-0.061295778,-0.127554094,-0.130090261,-0.121807076,-0.132122315,-0.130647906,-0.135765496
3/11/2015,-0.010765648,-0.013281202,-0.008109222,-0.005153394,-0.01172559,-0.01571823,-0.00517198,0.007575623,-0.020129879,-0.020148465,0.00674335,-0.001736727,-0.018643308,-0.015432382,-0.004787808,-0.025211562
3/12/2015,0.041733494,0.07551897,0.049293265,0.038712182,0.040420086,0.059639778,0.026225704,0.041377858,0.067079357,0.054592879,0.119915842,0.009845269,0.093498304,0.094548531,0.021177055,0.126603974
3/13/2015,-0.02137711,-0.032857429,-0.012507425,-0.025072779,-0.023697076,-0.029137491,-0.020350005,-0.021774144,-0.027872063,-0.023149288,-0.05737745,-0.006863849,-0.04036765,-0.049728869,-0.035301271,-0.046744105
3/16/2015,0.059505003,0.053424466,-0.010537916,0.06939259,0.065036761,0.068081719,0.063962383,0.064486675,0.063214714,0.057784506,0.121544375,0.096160996,0.150189385,0.103803908,0.106101646,0.121942618
3/17/2015,-0.019348086,-0.016681159,-0.006207415,-0.012291567,-0.015413854,-0.015613951,-0.010473744,-0.013148495,-0.017100508,-0.015282686,-0.034365105,-0.050418578,-0.05282438,-0.052369064,-0.053566141,-0.003832575
3/18/2015,0.057609913,0.04822991,-0.019077063,0.08065758,0.075667266,0.058431484,0.067306973,0.0594466,0.055496524,0.042145916,0.096367386,0.079780421,0.093120684,0.152500061,0.084169982,0.04108929
3/19/2015,-0.015981821,-0.024474624,-0.00483627,-0.026069414,-0.023788277,-0.01472907,-0.019638354,-0.026116598,-0.009391299,-0.002960238,-0.038465079,-0.094791745,-0.043523249,-0.095389939,-0.019391541,-0.013753894
3/20/2015,0.026363688,0.024994444,0.009324665,0.014428417,0.019742723,0.012942887,0.015669779,0.023104825,0.019625068,0.02086643,0.094126435,0.100970497,0.064776504,0.082334026,0.10067451,0.01904577
3/23/2015,-0.006362473,-0.005044993,0.009648276,-0.014027413,-0.004006057,-0.008890701,-0.014693269,-0.0203455,-0.002191846,-0.002857702,-0.023227068,0.00599721,-0.015165343,0.021480603,-0.001845186,-0.031551993
3/24/2015,-0.026244655,-0.030129533,-0.008163386,-0.029770794,-0.032124316,-0.028829824,-0.021966147,-0.026806899,-0.030691416,-0.022886769,-0.052419691,-0.048038527,-0.054008139,-0.092034187,-0.035826136,-0.043358255
3/25/2015,-0.023916026,-0.046336126,0.001527363,-0.033861987,-0.01934197,-0.049302433,-0.047863489,-0.038175969,-0.048561892,-0.062563393,-0.099390105,-0.046110506,-0.140139094,-0.052492451,-0.146524898,-0.15377274
3/26/2015,-0.014068199,-0.019801051,-0.014327466,-0.014595638,-0.016208976,-0.017742604,-0.005473584,-0.007034297,-0.021300166,-0.012178113,-0.028840533,-0.014384155,-0.022465617,-0.039657487,-0.003026247,-0.03965771
3/27/2015,0.010270414,0.015980707,0.012474319,0.008732578,0.011130934,0.023084416,0.003506388,0.001534997,0.024386147,0.019159956,0.010433642,-0.035853203,0.002794299,-0.026623464,0.084316645,0.069991218
3/30/2015,0.05184974,0.047192031,-0.01043702,0.057848922,0.053873663,0.046461422,0.057629051,0.060164444,0.042705264,0.042485392,0.079020881,0.123449331,0.071778888,0.097376317,0.057695502,0.118392792
3/31/2015,-0.033422314,-0.019938024,0.023961878,-0.031701395,-0.033232797,-0.043382464,-0.046831909,-0.046831909,-0.029972868,-0.041260221,-0.014147913,-0.094172362,-0.08223949,-0.078774086,-0.070513767,-0.110268192
4/1/2015,-0.008750575,-0.010354245,0.000740602,-0.014971221,-0.010856299,-0.018378477,-0.016892128,-0.016892128,-0.010236924,-0.014641041,-0.007158521,-0.042303691,-0.020058093,-0.04684008,-0.039339792,-0.070176367
4/2/2015,0.016578215,0.013312221,-0.001228753,0.013531107,0.006674473,0.005419111,0.010110687,0.010110687,0.011886639,0.018486198,0.014690127,0.01505389,0.017180595,0.018599156,0.015254863,0.030488046
4/3/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/6/2015,0.024994702,0.044190228,0.023436581,0.029820445,0.04305558,0.03672628,0.026667744,0.026667744,0.035053237,0.023851544,0.008023236,0.077629981,0.073193317,-0.021415184,0.073717678,0.019500247
4/7/2015,-0.019124691,-0.018699372,-0.008916559,-0.016803632,-0.010659213,-0.001490055,-0.006757837,-0.006757837,-0.013856909,-0.009947553,-0.034682777,0.011527837,0.01363181,-0.004943118,0.015103501,-0.015026747
4/8/2015,0.010861197,0.00179932,-0.015082404,0.018005912,0.000563231,0.00687418,0.016564986,0.016564986,0.001170391,0.022532967,0.02294929,0.038742684,-0.048961277,0.060617,-0.009613198,0.069326914
4/9/2015,0.007551807,0.017494135,0.003055083,0.006815476,0.021918241,0.031000077,0.017812907,0.017812907,0.020738977,0.013907161,0.059498591,-0.002368235,0.057825575,0.023635206,0.048220294,0.05142665
4/10/2015,0.017604061,0.0292467,0.015263993,0.02320468,0.024186866,0.030793657,0.02822922,0.02822922,0.020168497,0.017587664,0.02183266,0.029775676,0.052350813,0.04388812,0.056231192,0.033888514
4/13/2015,-0.016149682,-0.034733698,-0.025572902,-0.023543835,-0.028040866,-0.027667942,-0.022331381,-0.022331381,-0.021486244,-0.01833737,-0.014356503,-0.047868608,-0.056100638,-0.051724266,-0.067440646,-0.032475599
4/14/2015,0.008817645,0.023675344,0.022917612,0.002976504,0.021494004,0.017765553,0.001996148,0.001996148,0.02458705,0.000234012,-0.000225874,0.008064222,0.041394256,0.013814611,0.029130346,-0.005501954
4/15/2015,0.005911284,0.028093464,0.015822673,0.013872734,0.037728084,0.037023919,0.010343839,0.010343839,0.032591365,0.008576865,0.011037662,0.085206697,0.084251624,0.024320977,0.10750064,-0.060830678
4/16/2015,-0.001966665,-0.008944027,-0.009927495,-0.008622222,-0.012880848,-0.008498735,-0.002562987,-0.002562987,-0.007902413,0.001518614,0.038505569,0.077320527,-0.013770699,0.017726101,-0.001480411,0.01337021
4/17/2015,-0.034792594,-0.037662218,0.007291584,-0.040795444,-0.033281458,-0.041692133,-0.043706115,-0.043706115,-0.032778612,-0.0464602,-0.124954824,-0.095146258,-0.05181082,-0.096837594,-0.058936517,-0.082650593
4/20/2015,0.028667588,0.041363439,0.010544603,0.049177862,0.041941701,0.038629966,0.038310999,0.038310999,0.028986555,0.037696109,0.026582514,0.076833499,0.066666147,0.085466318,0.049456909,0.086082758
4/21/2015,-0.005409911,-0.019673444,-0.02271188,-0.001711094,-0.013324954,-0.005641213,0.00674771,0.00674771,-0.017798835,0.009035743,-0.012295685,-0.007199418,-0.04207886,-0.033059438,-0.033919701,0.033678974
4/22/2015,0.0112889,0.01382005,-0.005625675,0.014739547,0.020448681,0.022672957,0.016653253,0.016653253,0.017308604,0.013321323,0.072823593,0.06533473,0.060808475,0.047471446,0.060247935,-0.024261954
4/23/2015,0.007581307,0.016362063,0.010410796,0.018337552,0.020186697,0.013513798,0.003247641,0.003247641,0.017847463,0.009283525,-0.007100157,-0.012703122,0.0328361,0.00529681,-0.021250126,0.005138392
4/24/2015,0.005399895,0.013679462,0.009691387,0.029034721,0.009787499,-0.004499144,0.001394816,0.001394816,-0.000494065,0.019187313,-0.020325645,0.09671473,-0.030285432,-0.009392569,-0.026421983,-0.002709971
4/27/2015,-0.039239104,-0.022135774,0.00238538,-0.036025055,-0.0283761,-0.016790342,-0.021174146,-0.021174146,-0.034855301,-0.029564583,-0.01743795,-0.044240579,0.010381756,-0.052534552,0.017902488,-0.065935265
4/28/2015,0.018881182,0.010430083,-0.004521347,0.011810672,0.020312027,0.014923904,0.010945878,0.010945878,0.022859208,0.005669679,0.01630075,0.074974064,0.056949504,0.012089871,0.038269514,-0.025361946
4/29/2015,-0.02271419,-0.008184734,0.015139466,-0.024936662,-0.010402968,-0.011137485,-0.027871186,-0.027871186,-0.005980489,-0.02968506,0.001455284,-0.022936001,0.004692938,-0.031412019,-0.001095237,-0.1310689
4/30/2015,-0.038817138,-0.030950809,0.011669385,-0.037022705,-0.033823542,-0.03716537,-0.039733574,-0.046829735,-0.03716537,-0.04232083,-0.015382164,-0.114489061,-0.062465615,-0.085027023,-0.079814148,-0.137201157
5/1/2015,0.036691804,0.04411757,0.0104688,0.047622406,0.043849268,0.048948734,0.040566857,0.048184268,0.048948734,0.048578517,0.034914143,0.107731447,0.100000087,0.104289884,0.112019345,0.119748611
5/4/2015,0.014560007,0.01496371,0.002840034,0.006045496,0.019190185,0.011437571,0.006310335,0.019182025,0.011437571,0.010769029,0.024275358,0.048267456,0.033858266,0.017183664,0.041227579,0.033433838
5/5/2015,-0.049326369,-0.040790633,0.021881801,-0.047357371,-0.042909577,-0.044410057,-0.053836097,-0.047439901,-0.044410057,-0.046467067,-0.038347272,-0.085842097,-0.088885993,-0.097629286,-0.097137273,-0.081226461
5/6/2015,-0.02115598,-0.006453399,0.015257119,-0.010000083,-0.006236231,-0.005408188,-0.016778253,-0.021336704,-0.005408188,-0.013332598,-0.018467002,-0.007963034,-0.009821551,0.019749144,-0.00821576,-0.036747675
5/7/2015,0.008263667,0.019830584,0.014899302,0.020180655,0.019385072,0.017549518,0.006468647,0.024230981,0.017549518,0.019694609,-0.026750989,0.056894523,0.046750862,0.051361129,0.068355971,0.066088794
5/8/2015,0.061218186,0.045166598,-0.008811045,0.04520339,0.050657095,0.047007432,0.058681822,0.055505363,0.047007432,0.049580588,0.106169453,0.115706226,0.104736611,0.105586254,0.106241374,0.138780711
5/11/2015,-0.026994664,-0.013004051,0.017163072,-0.014478509,-0.008029092,-0.008830598,-0.024247134,-0.012621586,-0.008830598,-0.013052587,-0.041439946,-0.044654837,-0.053211527,-0.029878055,-0.042194655,-0.027196443
5/12/2015,-0.010786825,-0.008777958,-0.000492664,-0.010498604,-0.013329993,-0.011519758,-0.008203433,-0.017224264,-0.011519758,-0.015823795,-0.001702612,-0.035262324,-0.006621441,-0.016248929,-0.01923576,-0.010451255
5/13/2015,0.003117785,-0.004177375,0.002937974,-0.000362205,0.003211764,-0.003488753,0.00483413,-0.000576124,-0.003488753,-0.001389928,0.024751455,-0.011436882,0.001439436,0.022647961,0.016722846,-0.011574606
5/14/2015,0.038465632,0.038808715,-0.002263733,0.04598382,0.048114957,0.043667783,0.039586676,0.043325755,0.043667783,0.049721844,0.085651146,0.124413244,0.104108405,0.142935265,0.117890629,0.104435415
5/15/2015,-0.001650318,0.005932723,-0.009854103,0.007146173,-6.17E-05,0.012383578,0.001906593,0.00238882,0.012383578,0.010040118,-0.034847164,0.062819196,0.038461258,0.02618166,0.04238428,0.015402109
5/18/2015,0.017281794,0.00815177,-0.007299907,0.007332996,0.010286953,0.008407572,0.013545214,0.020195612,0.008407572,0.011325379,5.21E-05,0.026649503,-0.002264707,-0.017160684,0.008547075,0.024951094
5/19/2015,-0.006437767,-4.09E-05,0.009780537,-0.008191822,0.004896491,-0.000990812,-0.01485694,0.007522128,-0.000990812,-0.000722606,0.001362131,-0.00492575,-0.072993481,-0.015029037,-0.0197524,-0.017986908
5/20/2015,0.001106141,-0.009859134,-0.015328089,-0.006373635,-0.007359884,-0.005733339,0.000227474,-0.001944407,-0.005733339,-0.001369173,-0.004346375,-0.019881687,-0.022319702,-0.000709995,-0.007939878,0.001862852
5/21/2015,0.011480828,0.009161899,-0.00428041,0.015937053,0.005393454,0.01170331,0.019333289,0.005992161,0.01170331,0.010626003,-0.014698055,0.022921391,0.015038262,0.014561067,0.001266448,0.053063164
5/22/2015,-0.00626863,-0.010058176,-0.001818351,-0.011150332,-0.010765113,-0.012854788,-0.011215413,-0.004355657,-0.012854788,-0.009000162,-0.017897291,-0.03496261,-0.038112165,-0.033812747,-0.044079,-0.041227417
5/25/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/26/2015,-0.05159999,-0.037166515,0.00945921,-0.040345984,-0.040149165,-0.036039638,-0.051232124,-0.042927424,-0.036039638,-0.039586973,-0.1004905,-0.092836392,-0.073469071,-0.075002477,-0.068088366,-0.092624134
5/27/2015,0.039580301,0.03113349,-0.001540122,0.038988498,0.035252107,0.031737366,0.035002207,0.048800406,0.031737366,0.044170468,0.05321151,0.049497788,0.08567849,0.065224402,0.103497415,0.084469947
5/28/2015,-0.006517697,-0.009068939,-0.005998465,-0.009919013,-0.006717703,-0.007201841,-0.010074486,-0.004276103,-0.007201841,-0.004495125,-0.020960479,-0.022858596,-0.010233077,-0.001560103,-0.012226459,-0.005328517
5/29/2015,-0.025575701,-0.012124492,0.0202606,-0.026801534,-0.015155468,-0.026801534,-0.032968823,-0.032968823,-0.018933882,-0.025575701,0.105158015,-0.060653699,-0.020011362,-0.071591767,-0.06037165,-0.088563602
6/1/2015,0.010452066,0.005674093,-0.002374894,0.005618149,0.007267573,0.005618149,0.010927557,0.010927557,0.003271015,0.010452066,0.024541965,0.017638127,0.02185638,0.02783812,0.005654665,0.046131241
6/2/2015,-0.00473177,-0.010607537,-0.009458366,0.012689638,-0.010866565,0.012689638,0.003728841,0.003728841,-0.007024938,-0.00473177,-0.062712393,0.011577281,-0.027182054,0.008072275,-0.029836703,-0.027424695
6/3/2015,0.02025632,-0.01192525,-0.026862143,0.014445321,-0.014759376,0.014445321,0.023363113,0.023363113,-0.017244677,0.02025632,-0.028409829,0.067168787,0.012865545,0.041075637,0.035570085,0.018268415
6/4/2015,-0.032052571,-0.028953201,0.007390185,-0.040614343,-0.032990751,-0.040614343,-0.036262374,-0.036262374,-0.033244016,-0.032052571,-0.065703562,-0.069236698,-0.05610812,-0.041935276,-0.029473484,-0.063005377
6/5/2015,-0.000837434,-0.008737182,0.00238798,0.010513852,-0.005159717,0.010513852,0.000280685,0.000280685,-0.01902491,-0.000837434,0.00860008,0.018815885,-0.023348367,0.005821568,-0.056609986,-0.02165687
6/8/2015,-0.029212032,-0.023512074,0.001432975,-0.02606911,-0.023794404,-0.02606911,-0.031570756,-0.031570756,-0.019245092,-0.029212032,-0.103343,-0.062340827,-0.040913359,-0.056387857,-0.036551818,-0.057166132
6/9/2015,-0.001241813,-0.003801056,-0.008527247,0.001069501,-0.002929938,0.001069501,-0.001151925,-0.001151925,0.002166948,-0.001241813,0.007486066,0.020136069,-0.000453105,-0.008051185,-0.009075774,0.005688819
6/10/2015,0.052242255,0.039775014,-0.009642915,0.046592125,0.03941956,0.046592125,0.049861237,0.049861237,0.036950689,0.052242255,0.072685198,0.09906699,0.083873668,0.074080988,0.074179634,0.11762425
6/11/2015,0.014635829,0.013688223,0.003946719,0.008606229,0.016008957,0.008606229,0.01354024,0.01354024,0.008793899,0.014635829,0.048669659,0.017861726,0.020178668,0.023740205,0.046869763,0.028702301
6/12/2015,-0.030037826,-0.036860172,-0.013900466,-0.025918662,-0.038169412,-0.025918662,-0.023569867,-0.023569867,-0.029782053,-0.030037826,-0.095412048,-0.049339545,-0.066368846,-0.0496019,-0.052736751,-0.060618487
6/15/2015,-0.013953298,-0.007463608,0.018656557,-0.019794378,-0.011152978,-0.019794378,-0.02354224,-0.02354224,-0.019630474,-0.013953298,-0.033594853,-0.024347413,-0.056291638,-0.034538827,-0.036991362,-0.023552665
6/16/2015,0.023179084,0.023484529,-0.000494333,0.020333446,0.018359419,0.020333446,0.019122124,0.019122124,0.024284307,0.023179084,0.062118073,0.032551709,0.073964323,0.032837859,0.0898339,0.08709996
6/17/2015,0.0047604,0.011460463,0.004112154,0.003603302,0.009599513,0.003603302,0.006522675,0.006522675,0.014048373,0.0047604,-0.015821385,0.009461636,0.039461568,0.010879496,0.045275808,-0.012038659
6/18/2015,0.044221416,0.038744962,-0.000462522,0.030612058,0.036728718,0.030612058,0.040141266,0.040141266,0.033731029,0.044221416,0.047047628,0.072597622,0.042454411,0.102263914,0.04318789,0.109693271
6/19/2015,-0.044542991,-0.045198386,0.005776518,-0.053147592,-0.048298303,-0.053147592,-0.050099191,-0.050099191,-0.051630299,-0.044542991,-0.029754334,-0.04590863,-0.060491783,-0.033430175,-0.050353052,-0.025823703
6/22/2015,0.036872524,0.02415386,-0.009385924,0.039201496,0.024702917,0.039201496,0.035184374,0.035184374,0.020821121,0.036872524,0.062734048,0.07578798,0.023663517,0.043155952,0.013528207,0.021964311
6/23/2015,0.008621937,-0.004366422,-0.000266904,0.006715908,-0.010833477,0.006715908,0.004166097,0.004166097,-0.017087877,0.008621937,0.025784809,0.021856037,-0.015552503,0.002126127,0.003351245,0.051181413
6/24/2015,-0.029930368,-0.030982358,-0.004202922,-0.030722763,-0.033371131,-0.030722763,-0.029158707,-0.029158707,-0.027831425,-0.029930368,-0.07341373,-0.060864041,-0.090669569,-0.093699892,-0.074594228,-0.073328512
6/25/2015,-0.003567381,-0.012079732,0.005861207,-0.024684304,-0.019057167,-0.024684304,-0.016856703,-0.016856703,-0.026453289,-0.003567381,0.041732062,-0.041502086,-0.043933886,-0.050419902,-0.030134355,0.01601383
6/26/2015,-0.002670953,0.011845344,0.01318013,0.012312364,0.00967277,0.012312364,0.000588269,0.000588269,0.013181512,-0.002670953,-0.008515422,0.005835892,-0.003320254,-0.003875805,-0.015571601,0.06149717
6/29/2015,-0.092318791,-0.071143557,0.008497662,-0.084370866,-0.067441699,-0.084370866,-0.086736223,-0.086736223,-0.058465986,-0.092318791,-0.174817384,-0.18658916,-0.155571116,-0.16836492,-0.15461936,-0.169689987
6/30/2015,0.00034871,0.016078783,0.016339741,0.003544783,0.006799981,0.012175061,-0.002796976,-0.002796976,0.006799981,0.012625102,0.03680999,0.027462946,0.016686225,0.016083189,0.016989422,0.041607712
7/1/2015,0.040714647,0.020505981,-0.01403022,0.039680908,0.011780525,0.0141355,0.030551977,0.030551977,0.011780525,0.043993817,0.039045837,0.04773987,0.004045702,0.075721569,0.051890781,0.082626017
7/2/2015,0.00861918,-0.000494797,-0.005628115,-0.005664711,0.003211333,-0.000396327,0.011217617,0.011217617,0.003211333,-0.009582003,0.016721245,-0.014196945,-0.015368784,-0.045093464,-0.031279001,-0.005288479
7/3/2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/6/2015,-0.004927814,-0.023184716,-0.022108437,-0.012812675,-0.021888297,-0.025110904,-0.004742161,-0.004742161,-0.021888297,-0.010457662,-0.011243442,0.009336845,-0.020851641,-0.014818243,-0.042131219,-0.005671679
7/7/2015,0.048733218,0.021250567,-0.036943449,0.032141782,0.039202047,0.02070096,0.054830765,0.054830765,0.039202047,0.016960441,0.013948672,0.030657481,0.041578857,0.001786034,0.022342461,0.057104423
7/8/2015,-0.050229794,-0.072954408,-0.02139366,-0.062910131,-0.06562738,-0.071908289,-0.050735393,-0.050735393,-0.06562738,-0.069910385,-0.119781177,-0.147261925,-0.142054374,-0.130229124,-0.136515705,-0.138691389
7/9/2015,-0.006314017,0.013221202,0.015654572,0.0072003,0.004427812,0.011457677,-0.011739288,-0.011739288,0.004427812,0.013546837,0.019845428,0.021140886,0.007630362,0.042951642,0.052316586,0.079686027
7/10/2015,0.044878447,0.047737473,0.006789805,0.049934477,0.043507446,0.043691579,0.043416268,0.043416268,0.043507446,0.055714081,0.114464425,0.149905273,0.142524129,0.121053595,0.128156872,0.13630222
7/13/2015,0.037134871,0.048792428,0.019444547,0.04772806,0.042637247,0.045454237,0.036037867,0.036037867,0.042637247,0.050215863,0.111233226,0.115941099,0.06536075,0.101728833,0.087645757,0.110761013
7/14/2015,0.00641319,0.014614017,0.001670342,0.010540727,0.01528929,0.016081106,0.006746624,0.006746624,0.01528929,0.01745863,0.068226323,0.066786573,0.076997279,0.056993858,0.062709244,0.061753465
7/15/2015,0.010899495,-0.009931442,-0.009325702,0.001834971,-0.024100143,-0.013100014,-0.001671291,-0.001671291,-0.024100143,0.008915802,0.030109587,0.035013152,-0.011550355,0.073755967,0.030828382,-0.027479304
7/16/2015,0.047740939,0.030106663,-0.004215966,0.037493775,0.028957061,0.028589807,0.042404563,0.042404563,0.028957061,0.033424308,0.122489919,0.102522043,0.042375448,0.045241238,0.017110355,0.0628453
7/17/2015,0.002251139,-0.001225028,0.011741872,0.011693245,0.002324155,0.000174282,0.004635391,0.004635391,0.002324155,0.008691615,0.024675305,0.174655998,-0.013888244,-0.003749409,0.013693774,0.009292952
7/20/2015,0.003195343,-0.00625843,-0.00641079,0.008443672,-0.005968199,-0.006581179,0.002195604,0.002195604,-0.005968199,0.010214549,0.020808417,-0.002660692,-0.046708529,-0.024531652,-0.012019547,0.014878653
7/21/2015,-0.01922561,-0.010542538,0.015992069,-0.020921305,-0.019322181,-0.01811393,-0.028768603,-0.028768603,-0.019322181,-0.015357236,-0.050580955,0.012252161,0.020911785,-0.013938085,0.001905533,-0.050781266
7/22/2015,-0.00200533,-0.011929528,-0.016360489,-0.010852741,-0.02642169,-0.021144626,-0.013886292,-0.013886292,-0.02642169,-0.001624668,-0.037485202,0.029979317,-0.007470407,0.043630835,-0.004374284,0.050470993
7/23/2015,-0.029354898,-0.017449337,0.014071031,-0.023698456,-0.015958867,-0.020760611,-0.029997612,-0.029997612,-0.015958867,-0.020232809,-0.039784175,-0.048749705,-0.043770016,-0.050092529,-0.148065183,-0.052427693
7/24/2015,-0.019491031,-0.033998345,0.008658841,-0.033473337,-0.043182788,-0.047036371,-0.023080292,-0.023080292,-0.043182788,-0.039808389,0.03360716,-0.088065414,-0.149341597,-0.058341777,-0.070873995,0.022949296
7/27/2015,-0.003978472,-0.03794403,-0.044236476,-0.021620985,-0.028828018,-0.035380664,-0.00172974,-0.00172974,-0.028828018,-0.02451514,0.01487246,0.031687468,-0.006593712,-0.064017128,-0.054238601,-0.052066109
7/28/2015,0.028957547,0.049382863,-0.003902624,0.043644762,0.068203355,0.060946007,0.0442994,0.0442994,0.068203355,0.038844376,0.108270166,0.146724371,0.213322575,0.053589847,0.152757209,0.082183636
7/29/2015,0.023655164,0.040419513,0.019346615,0.032225697,0.035858656,0.042445745,0.025967166,0.025967166,0.035858656,0.028524077,0.041654239,0.03527774,0.032027869,0.086385711,0.097150699,0.042846232
7/30/2015,0.005894285,-0.001481666,-0.003143909,-0.002414639,-0.009402881,-0.006034127,0.004975342,0.004975342,-0.009402881,0.004066536,0.017554313,0.038608963,0.050273251,0.013961425,0.021256153,0.00544191
7/31/2015,0.015704309,0.01582095,0.039840385,0.007606078,0.009958002,0.001034449,0.007883385,-0.015921205,-0.014979242,0.007722719,0.065701166,-0.084550748,0.005283151,0.003764234,-0.045991869,-0.030970987
8/3/2015,-0.004315098,-0.000112418,0.02968707,-0.008145817,-0.007540505,-0.007948365,-0.003571104,-0.025968769,-0.025188948,-0.003943137,-0.027685436,-0.045444398,-0.035528897,-0.016808223,-0.051455253,0.011842381
8/4/2015,-0.018199028,-0.013892506,-0.004063355,-0.002169594,0.003168752,0.002103687,-0.022477868,-0.025858585,-0.004457564,0.002136928,-0.032486046,-0.047747295,-0.034569375,-0.011116264,-0.023516031,0.000268466
8/5/2015,0.009781995,0.004030483,-0.01244289,0.015977166,0.011808146,0.007425968,0.026519174,0.010278203,0.015104039,0.010225653,0.019671878,-0.083732182,0.015446099,0.029790477,0.018295145,-0.006233825
