Date,LA1,LA2,LA3,LA44,LA6,LAMAR
9/8/2014,0.030568904,0.015341905,-0.016428328,0.007040537,-0.020117657,0.009155732
9/9/2014,-0.052495532,-0.058180107,-0.036346576,-0.032695557,-0.037210786,-0.052539399
9/10/2014,0.046539266,0.015948763,0.043633559,0.023997301,0.039238261,0.082023461
9/11/2014,0.02331563,0.003029984,-0.00635416,-0.00790352,-0.004298747,0.019664477
9/12/2014,-0.034701924,-0.027278233,-0.048800035,-0.026247004,-0.028266778,-0.046760242
9/15/2014,-0.005771207,-0.012186998,-0.004236858,0.002739943,0.023926889,-0.036740931
9/16/2014,0.059232184,0.077685601,0.069939196,0.046698707,0.061297252,0.085219882
9/17/2014,0.012779715,0.048490305,0.013288098,0.046369659,0.0180671,-9.20E-06
9/18/2014,0.053937886,0.029577183,0.020859431,0.032051075,0.049111236,0.062177351
9/19/2014,0.02636122,0.034822945,0.030623523,-0.029553963,0.005222262,-0.003692782
9/22/2014,-0.041367392,-0.059217315,-0.071597523,-0.046729291,-0.037196855,-0.078234486
9/23/2014,-0.057869914,-0.053540674,-0.068868711,-0.064400368,-0.073764224,-0.027847597
9/24/2014,0.074433672,0.06737454,0.073514411,0.071802724,0.088752087,0.071068925
9/25/2014,-0.123510196,-0.104635504,-0.114054819,-0.108432654,-0.106047488,-0.156974118
9/26/2014,0.058675059,0.039458195,0.034911223,0.187142897,0.063004688,0.10966831
9/29/2014,0.007756994,0.014175377,-0.018167983,-0.008117813,-0.012648161,0.000817234
9/30/2014,0.064495233,0.002100593,-0.025448921,-0.035881946,-0.019824057,0.005444086
10/1/2014,-0.110254131,-0.10836566,-0.050637859,-0.071163878,-0.073744138,-0.156254034
10/2/2014,-0.022137399,-0.008385444,0.003223892,0.004481379,0.028573353,-0.020813733
10/3/2014,0.09116623,0.107483935,0.049211432,0.081410059,0.054698576,0.116170737
10/6/2014,-0.047198229,0.009771817,0.033776921,0.015231698,0.023165806,-0.013955316
10/7/2014,-0.112902745,-0.117339676,-0.092735212,-0.134072365,-0.102333228,-0.12834949
10/8/2014,0.137141127,0.117303404,0.132806615,0.167233933,0.128961262,0.145770893
10/9/2014,-0.15264448,-0.153957467,-0.126379047,-0.124739694,-0.139550469,-0.133589524
10/10/2014,-0.124844225,-0.039712392,0.021989845,-0.092376424,-0.018682652,-0.188386916
10/13/2014,-0.12692675,-0.107133916,-0.100338298,-0.098353434,-0.134495682,-0.159859069
10/14/2014,0.067002196,-0.005035222,-0.006975382,-0.000352221,-0.03698652,0.073229928
10/15/2014,-0.06422197,-0.160682035,-0.051081483,-0.003572506,-0.047708599,-0.083688681
10/16/2014,-0.107798961,-0.026633573,0.000643642,-0.050330087,0.024366528,0.016963377
10/17/2014,0.126510938,0.129683513,0.066884107,0.104462148,0.094723238,0.160118423
10/20/2014,0.049711136,0.010467254,0.057945477,0.033089183,0.043327296,0.151612222
10/21/2014,0.10041529,0.109563073,0.145947659,0.149105117,0.14310599,0.239641782
10/22/2014,-0.107677766,-0.057647536,-0.074719862,-0.07992969,-0.079550713,-0.052391405
10/23/2014,0.090473337,0.0590367,0.038207068,0.099427359,0.066633423,0.115513665
10/24/2014,0.053132257,0.048514828,0.033128821,0.102302166,0.018031303,0.09836496
10/27/2014,0.021917839,-0.012111041,-0.007752901,0.011161572,-0.040723598,0.006631723
10/28/2014,0.06728969,0.10949916,0.065575222,0.045834638,0.085410347,0.134843763
10/29/2014,-0.000860893,0.006340471,-0.042784397,0.00207683,-0.021364851,-0.057348314
10/30/2014,-0.008636433,0.020051021,-0.005168551,0.048173849,-0.000817837,-0.062266969
10/31/2014,0.104647275,0.057184038,0.069663541,0.074714397,0.120930576,0.096470177
11/3/2014,0.034290659,0.00777897,0.038131138,-0.000711192,0.025983307,0.029679237
11/4/2014,-0.004441812,0.027967273,0.018338854,0.005211138,0.000727293,0.063551272
11/5/2014,0.030989034,0.051041995,0.033596959,0.00287811,-0.017835806,-0.020238647
11/6/2014,0.010506927,0.008751213,0.017110659,0.040380382,0.006904344,0.058310363
11/7/2014,0.009806697,0.012593908,0.016671153,0.092161767,-0.001986482,0.008829318
11/10/2014,0.0371828,0.052215733,0.05607834,0.051830755,0.057824477,0.039357588
11/11/2014,0.014083654,-0.017220762,0.017575566,0.04623209,0.051928238,-0.006286659
11/12/2014,-0.025176309,-0.002246116,0.001959368,-0.026317342,-0.000167882,0.029022926
11/13/2014,0.032406998,0.056807848,0.02188481,-0.056577822,0.039161679,0.023233814
11/14/2014,0.052166081,-0.005393377,0.003734726,0.071503407,0.036495469,-0.031699583
11/17/2014,0.002836403,-0.002636112,0.007576109,-0.031648057,-0.019005585,0.019899282
11/18/2014,0.036408785,0.027588067,0.051241443,0.041853163,0.053207153,0.050651179
11/19/2014,-0.012670365,-0.008844607,-0.031787792,-0.057196752,-0.011689484,-0.028617528
11/20/2014,0.001444631,-0.027126023,-0.007883763,0.024266173,-0.010547437,0.060820659
11/21/2014,0.028349572,0.024983045,0.012325068,0.067900171,0.015741385,-0.010744414
11/24/2014,0.037584745,0.035277884,0.030024804,0.014432278,0.04291512,0.068625606
11/25/2014,-0.004910999,0.004951638,-0.011324888,-0.033430987,0.018741113,-0.013215223
11/26/2014,0.029668151,0.002877172,0.055646657,0.049561877,0.042049567,0.106900815
11/27/2014,0,0,0,0,0,0
11/28/2014,0.072266368,-0.038772363,-0.01080262,-0.248883328,-0.098740712,0.061934729
12/1/2014,-0.054373724,-0.071499908,-0.046848091,-0.000480751,-0.025601404,-0.093703968
12/2/2014,0.058616905,0.082263108,0.072566936,0.115397557,0.030078373,0.081255735
12/3/2014,-0.03754295,0.049947778,0.002148269,0.056570783,0.02514177,0.0566512
12/4/2014,-0.003276183,-0.020091467,-0.042078587,-0.042669443,-0.004236517,-0.014651894
12/5/2014,0.036982668,0.050571662,-0.015545824,-0.037438853,0.009511466,0.019858926
12/8/2014,-0.02629364,-0.03178225,-0.095634382,-0.185902045,-0.109125616,-0.037391013
12/9/2014,0.003790983,-0.043637527,0.012383924,0.034878284,0.023520284,-0.044047596
12/10/2014,-0.089035492,-0.118998646,-0.154883044,-0.174151344,-0.152530158,-0.074107086
12/11/2014,0.046996722,0.025753261,0.015606405,0.025358557,0.078822377,0.022255333
12/12/2014,-0.089644061,-0.132127751,-0.131960822,-0.156303907,-0.090768641,-0.103252524
12/15/2014,-0.033433182,-0.081622072,-0.058551007,-0.042612333,-0.035981258,-0.049453421
12/16/2014,-0.068752101,-0.064531988,-0.0459476,-0.037641656,0.027313524,-0.114951109
12/17/2014,0.067422212,0.162913568,0.123632133,0.196643248,0.131196292,0.099419528
12/18/2014,0.181542024,0.229360949,0.149548498,0.208483434,0.168236101,0.219546127
12/19/2014,-0.001834349,0.007882246,0.031310846,0.087968574,0.059125924,-0.057090557
12/22/2014,0.073063013,0.01871866,0.069712767,0.047536618,0.051034858,0.047659292
12/23/2014,-0.03565913,-0.000350849,0.051581635,0.057269631,0.088502979,-0.039265971
12/24/2014,-0.019023054,0.010237526,-0.015309669,-0.016138069,-3.46E-05,0.034640888
12/25/2014,0,0,0,0,0,0
12/26/2014,0.034652398,0.025646029,0.050529778,0.00241176,0.015742241,0.045367811
12/29/2014,0.005729703,0.019337471,-0.008525723,-0.009405484,0.006850654,-0.010684267
12/30/2014,-0.023908499,-0.028729633,-0.037996305,-0.038153336,-0.045368531,-0.042087249
12/31/2014,-0.054768907,-0.079365947,-0.06199841,-0.102072663,-0.065130955,-0.056802358
1/1/2015,0,0,0,0,0,0
1/2/2015,0.003754398,-0.024598925,0.012138439,-0.015277922,-0.013959266,-0.016728004
1/5/2015,-0.225749616,-0.135451723,-0.232592686,-0.097183272,-0.208777892,-0.133044245
1/6/2015,-0.162700001,-0.067857889,-0.088536918,-0.053008331,-0.091674445,-0.095695033
1/7/2015,0.087985495,0.111293885,0.028864677,0.0263108,0.054467329,0.160616131
1/8/2015,0.176967388,0.107730475,0.114653423,0.138030778,0.097960782,0.168808583
1/9/2015,-0.128944015,-0.037844755,-0.057706307,-0.073144968,-0.067026504,-0.089140288
1/12/2015,-0.090529077,-0.045917356,-0.138257768,-0.034921337,-0.07592694,-0.040802841
1/13/2015,-0.08018904,-0.020037212,-0.02356679,-0.015792959,-0.018530415,-0.010982978
1/14/2015,-0.194693926,-0.00894084,-0.014450825,-0.019822123,-0.034842731,-0.070315063
1/15/2015,-0.182763358,-0.028658445,-0.071472397,-0.059442754,-0.073040357,-0.064569089
1/16/2015,0.15845664,0.146566233,0.156847875,0.071728201,0.106144949,0.133340544
1/19/2015,0,0,0,0,0,0
1/20/2015,0.000620127,0.036934952,0.007909609,0.069522632,0.010091286,0.018594466
1/21/2015,0.073238471,0.019167473,0.049277309,0.022261716,0.036762964,0.084641323
1/22/2015,0.331117642,0.025156808,0.07121808,0.103859456,0.127688773,0.20958331
1/23/2015,-0.112385251,-0.025699394,-0.049206345,-0.08603387,-0.088944042,-0.015132771
1/26/2015,0.044076573,0.022293504,0.082748858,-0.017738119,0.0060948,0.000432128
1/27/2015,-0.119913084,-0.048190264,-0.123359723,-0.121139124,-0.159267072,-0.129790885
1/28/2015,-0.135260426,-0.127896461,-0.204039755,-0.081360514,-0.15365793,-0.101540354
1/29/2015,0.11305178,0.06378511,0.068543017,0.127782992,0.077981093,0.11442604
1/30/2015,0.124792539,-0.144475727,-0.095962134,-0.15380237,-0.045936353,-0.152550816
2/2/2015,0.082272185,0.092092386,0.153180957,0.143527648,0.17926058,0.020922513
2/3/2015,0.071631521,0.046778929,0.170025164,0.140923617,0.200515424,0.031313842
2/4/2015,-0.041562915,0.01706305,-0.015509356,0.019446467,-0.051782673,0.047197463
2/5/2015,0.122864226,0.057285356,0.095115519,0.075343362,0.099543787,0.061511765
2/6/2015,0.020295875,0.002747836,-0.040311336,-0.071063362,-0.05060075,-0.064083175
2/9/2015,-0.055037029,-0.038124308,0.031522891,-0.020597583,0.008789004,-0.08041508
2/10/2015,0.094987314,0.077772564,0.06330735,0.086696578,0.049584702,0.11967483
2/11/2015,-0.000777472,0.002306116,0.006394449,-0.032818158,0.028497903,0.026036475
2/12/2015,0.159351528,0.089036215,0.062783054,0.056076541,0.097634908,0.056646593
2/13/2015,0.040736768,0.021008852,0.053579361,0.037543446,0.046312106,-0.021598302
2/16/2015,0,0,0,0,0,0
2/17/2015,-0.004990517,0.002627496,-0.019450748,-0.013703181,-0.0156774,0.013940306
2/18/2015,-0.031172136,-0.023592918,-0.010343944,-0.013333104,-0.03445333,0.031641002
2/19/2015,0.031797151,-0.02675709,-0.101617341,-0.081435759,-0.088342053,-0.018034136
2/20/2015,0.069491686,0.072567318,0.038098902,0.040900289,0.013613273,0.10261699
2/23/2015,-0.050115209,0.00687645,0.005185192,-0.011145116,-0.007180407,0.053057277
2/24/2015,0.026727769,0.035106287,0.041163235,0.014800389,0.024159627,0.044927735
2/25/2015,0.01609435,-0.051725047,-0.001506163,0.025263023,0.003525884,-0.040689875
2/26/2015,0.02387161,-0.009956924,-0.009221232,-0.020380827,-0.037203823,0.01505873
2/27/2015,0.043422152,-0.030745329,-0.055180359,-0.035853057,-0.045057535,-0.056848717
3/2/2015,0.068502529,0.021074484,0.05535078,0.040777965,0.070541415,0.086960998
3/3/2015,-0.035265436,-0.034981076,-0.034873881,-0.020329925,-0.035976214,-0.016664148
3/4/2015,-0.029593259,-0.017979483,0.005543583,0.029127513,-0.027785381,-0.036121241
3/5/2015,0.012509792,0.037730813,0.04056616,0.007701295,0.025009219,0.015638938
3/6/2015,-0.126236979,-0.092022521,-0.108540826,-0.168903565,-0.125879762,-0.126862217
3/9/2015,0.028444731,0.017590253,0.052099593,0.039262607,0.023903781,0.052499735
3/10/2015,-0.127554094,-0.130090261,-0.121807076,-0.132122315,-0.130647906,-0.135765496
3/11/2015,0.00674335,-0.001736727,-0.018643308,-0.015432382,-0.004787808,-0.025211562
3/12/2015,0.119915842,0.009845269,0.093498304,0.094548531,0.021177055,0.126603974
3/13/2015,-0.05737745,-0.006863849,-0.04036765,-0.049728869,-0.035301271,-0.046744105
3/16/2015,0.121544375,0.096160996,0.150189385,0.103803908,0.106101646,0.121942618
3/17/2015,-0.034365105,-0.050418578,-0.05282438,-0.052369064,-0.053566141,-0.003832575
3/18/2015,0.096367386,0.079780421,0.093120684,0.152500061,0.084169982,0.04108929
3/19/2015,-0.038465079,-0.094791745,-0.043523249,-0.095389939,-0.019391541,-0.013753894
3/20/2015,0.094126435,0.100970497,0.064776504,0.082334026,0.10067451,0.01904577
3/23/2015,-0.023227068,0.00599721,-0.015165343,0.021480603,-0.001845186,-0.031551993
3/24/2015,-0.052419691,-0.048038527,-0.054008139,-0.092034187,-0.035826136,-0.043358255
3/25/2015,-0.099390105,-0.046110506,-0.140139094,-0.052492451,-0.146524898,-0.15377274
3/26/2015,-0.028840533,-0.014384155,-0.022465617,-0.039657487,-0.003026247,-0.03965771
3/27/2015,0.010433642,-0.035853203,0.002794299,-0.026623464,0.084316645,0.069991218
3/30/2015,0.079020881,0.123449331,0.071778888,0.097376317,0.057695502,0.118392792
3/31/2015,-0.014147913,-0.094172362,-0.08223949,-0.078774086,-0.070513767,-0.110268192
4/1/2015,-0.007158521,-0.042303691,-0.020058093,-0.04684008,-0.039339792,-0.070176367
4/2/2015,0.014690127,0.01505389,0.017180595,0.018599156,0.015254863,0.030488046
4/3/2015,0,0,0,0,0,0
4/6/2015,0.008023236,0.077629981,0.073193317,-0.021415184,0.073717678,0.019500247
4/7/2015,-0.034682777,0.011527837,0.01363181,-0.004943118,0.015103501,-0.015026747
4/8/2015,0.02294929,0.038742684,-0.048961277,0.060617,-0.009613198,0.069326914
4/9/2015,0.059498591,-0.002368235,0.057825575,0.023635206,0.048220294,0.05142665
4/10/2015,0.02183266,0.029775676,0.052350813,0.04388812,0.056231192,0.033888514
4/13/2015,-0.014356503,-0.047868608,-0.056100638,-0.051724266,-0.067440646,-0.032475599
4/14/2015,-0.000225874,0.008064222,0.041394256,0.013814611,0.029130346,-0.005501954
4/15/2015,0.011037662,0.085206697,0.084251624,0.024320977,0.10750064,-0.060830678
4/16/2015,0.038505569,0.077320527,-0.013770699,0.017726101,-0.001480411,0.01337021
4/17/2015,-0.124954824,-0.095146258,-0.05181082,-0.096837594,-0.058936517,-0.082650593
4/20/2015,0.026582514,0.076833499,0.066666147,0.085466318,0.049456909,0.086082758
4/21/2015,-0.012295685,-0.007199418,-0.04207886,-0.033059438,-0.033919701,0.033678974
4/22/2015,0.072823593,0.06533473,0.060808475,0.047471446,0.060247935,-0.024261954
4/23/2015,-0.007100157,-0.012703122,0.0328361,0.00529681,-0.021250126,0.005138392
4/24/2015,-0.020325645,0.09671473,-0.030285432,-0.009392569,-0.026421983,-0.002709971
4/27/2015,-0.01743795,-0.044240579,0.010381756,-0.052534552,0.017902488,-0.065935265
4/28/2015,0.01630075,0.074974064,0.056949504,0.012089871,0.038269514,-0.025361946
4/29/2015,0.001455284,-0.022936001,0.004692938,-0.031412019,-0.001095237,-0.1310689
4/30/2015,-0.015382164,-0.114489061,-0.062465615,-0.085027023,-0.079814148,-0.137201157
5/1/2015,0.034914143,0.107731447,0.100000087,0.104289884,0.112019345,0.119748611
5/4/2015,0.024275358,0.048267456,0.033858266,0.017183664,0.041227579,0.033433838
5/5/2015,-0.038347272,-0.085842097,-0.088885993,-0.097629286,-0.097137273,-0.081226461
5/6/2015,-0.018467002,-0.007963034,-0.009821551,0.019749144,-0.00821576,-0.036747675
5/7/2015,-0.026750989,0.056894523,0.046750862,0.051361129,0.068355971,0.066088794
5/8/2015,0.106169453,0.115706226,0.104736611,0.105586254,0.106241374,0.138780711
5/11/2015,-0.041439946,-0.044654837,-0.053211527,-0.029878055,-0.042194655,-0.027196443
5/12/2015,-0.001702612,-0.035262324,-0.006621441,-0.016248929,-0.01923576,-0.010451255
5/13/2015,0.024751455,-0.011436882,0.001439436,0.022647961,0.016722846,-0.011574606
5/14/2015,0.085651146,0.124413244,0.104108405,0.142935265,0.117890629,0.104435415
5/15/2015,-0.034847164,0.062819196,0.038461258,0.02618166,0.04238428,0.015402109
5/18/2015,5.21E-05,0.026649503,-0.002264707,-0.017160684,0.008547075,0.024951094
5/19/2015,0.001362131,-0.00492575,-0.072993481,-0.015029037,-0.0197524,-0.017986908
5/20/2015,-0.004346375,-0.019881687,-0.022319702,-0.000709995,-0.007939878,0.001862852
5/21/2015,-0.014698055,0.022921391,0.015038262,0.014561067,0.001266448,0.053063164
5/22/2015,-0.017897291,-0.03496261,-0.038112165,-0.033812747,-0.044079,-0.041227417
5/25/2015,0,0,0,0,0,0
5/26/2015,-0.1004905,-0.092836392,-0.073469071,-0.075002477,-0.068088366,-0.092624134
5/27/2015,0.05321151,0.049497788,0.08567849,0.065224402,0.103497415,0.084469947
5/28/2015,-0.020960479,-0.022858596,-0.010233077,-0.001560103,-0.012226459,-0.005328517
5/29/2015,0.105158015,-0.060653699,-0.020011362,-0.071591767,-0.06037165,-0.088563602
6/1/2015,0.024541965,0.017638127,0.02185638,0.02783812,0.005654665,0.046131241
6/2/2015,-0.062712393,0.011577281,-0.027182054,0.008072275,-0.029836703,-0.027424695
6/3/2015,-0.028409829,0.067168787,0.012865545,0.041075637,0.035570085,0.018268415
6/4/2015,-0.065703562,-0.069236698,-0.05610812,-0.041935276,-0.029473484,-0.063005377
6/5/2015,0.00860008,0.018815885,-0.023348367,0.005821568,-0.056609986,-0.02165687
6/8/2015,-0.103343,-0.062340827,-0.040913359,-0.056387857,-0.036551818,-0.057166132
6/9/2015,0.007486066,0.020136069,-0.000453105,-0.008051185,-0.009075774,0.005688819
6/10/2015,0.072685198,0.09906699,0.083873668,0.074080988,0.074179634,0.11762425
6/11/2015,0.048669659,0.017861726,0.020178668,0.023740205,0.046869763,0.028702301
6/12/2015,-0.095412048,-0.049339545,-0.066368846,-0.0496019,-0.052736751,-0.060618487
6/15/2015,-0.033594853,-0.024347413,-0.056291638,-0.034538827,-0.036991362,-0.023552665
6/16/2015,0.062118073,0.032551709,0.073964323,0.032837859,0.0898339,0.08709996
6/17/2015,-0.015821385,0.009461636,0.039461568,0.010879496,0.045275808,-0.012038659
6/18/2015,0.047047628,0.072597622,0.042454411,0.102263914,0.04318789,0.109693271
6/19/2015,-0.029754334,-0.04590863,-0.060491783,-0.033430175,-0.050353052,-0.025823703
6/22/2015,0.062734048,0.07578798,0.023663517,0.043155952,0.013528207,0.021964311
6/23/2015,0.025784809,0.021856037,-0.015552503,0.002126127,0.003351245,0.051181413
6/24/2015,-0.07341373,-0.060864041,-0.090669569,-0.093699892,-0.074594228,-0.073328512
6/25/2015,0.041732062,-0.041502086,-0.043933886,-0.050419902,-0.030134355,0.01601383
6/26/2015,-0.008515422,0.005835892,-0.003320254,-0.003875805,-0.015571601,0.06149717
6/29/2015,-0.174817384,-0.18658916,-0.155571116,-0.16836492,-0.15461936,-0.169689987
6/30/2015,0.03680999,0.027462946,0.016686225,0.016083189,0.016989422,0.041607712
7/1/2015,0.039045837,0.04773987,0.004045702,0.075721569,0.051890781,0.082626017
7/2/2015,0.016721245,-0.014196945,-0.015368784,-0.045093464,-0.031279001,-0.005288479
7/3/2015,0,0,0,0,0,0
7/6/2015,-0.011243442,0.009336845,-0.020851641,-0.014818243,-0.042131219,-0.005671679
7/7/2015,0.013948672,0.030657481,0.041578857,0.001786034,0.022342461,0.057104423
7/8/2015,-0.119781177,-0.147261925,-0.142054374,-0.130229124,-0.136515705,-0.138691389
7/9/2015,0.019845428,0.021140886,0.007630362,0.042951642,0.052316586,0.079686027
7/10/2015,0.114464425,0.149905273,0.142524129,0.121053595,0.128156872,0.13630222
7/13/2015,0.111233226,0.115941099,0.06536075,0.101728833,0.087645757,0.110761013
7/14/2015,0.068226323,0.066786573,0.076997279,0.056993858,0.062709244,0.061753465
7/15/2015,0.030109587,0.035013152,-0.011550355,0.073755967,0.030828382,-0.027479304
7/16/2015,0.122489919,0.102522043,0.042375448,0.045241238,0.017110355,0.0628453
7/17/2015,0.024675305,0.174655998,-0.013888244,-0.003749409,0.013693774,0.009292952
7/20/2015,0.020808417,-0.002660692,-0.046708529,-0.024531652,-0.012019547,0.014878653
7/21/2015,-0.050580955,0.012252161,0.020911785,-0.013938085,0.001905533,-0.050781266
7/22/2015,-0.037485202,0.029979317,-0.007470407,0.043630835,-0.004374284,0.050470993
7/23/2015,-0.039784175,-0.048749705,-0.043770016,-0.050092529,-0.148065183,-0.052427693
7/24/2015,0.03360716,-0.088065414,-0.149341597,-0.058341777,-0.070873995,0.022949296
7/27/2015,0.01487246,0.031687468,-0.006593712,-0.064017128,-0.054238601,-0.052066109
7/28/2015,0.108270166,0.146724371,0.213322575,0.053589847,0.152757209,0.082183636
7/29/2015,0.041654239,0.03527774,0.032027869,0.086385711,0.097150699,0.042846232
7/30/2015,0.017554313,0.038608963,0.050273251,0.013961425,0.021256153,0.00544191
7/31/2015,0.065701166,-0.084550748,0.005283151,0.003764234,-0.045991869,-0.030970987
8/3/2015,-0.027685436,-0.045444398,-0.035528897,-0.016808223,-0.051455253,0.011842381
8/4/2015,-0.032486046,-0.047747295,-0.034569375,-0.011116264,-0.023516031,0.000268466
8/5/2015,0.019671878,-0.083732182,0.015446099,0.029790477,0.018295145,-0.006233825
8/6/2015,-0.082706888,-0.026236727,-0.055070071,-0.068645343,-0.040816267,-0.132542144
8/7/2015,-0.018062731,-0.026737085,-0.050243075,-0.039965786,-0.030938143,-0.024174464
8/10/2015,0.087128919,0.159305253,0.133937562,0.109538,0.115531037,0.047709115
8/11/2015,-0.100623963,-0.136916533,-0.091918232,-0.099359547,-0.071752499,-0.02129137
8/12/2015,0.001285141,0.02168306,0.004858167,-0.009284885,0.007750813,-0.01883118
8/13/2015,0.029443708,-0.01587321,-0.050408648,-0.01651925,-0.023204951,-0.012056305
8/14/2015,0.051673325,0.030951866,0.034083519,0.053046694,0.038760524,0.037044374
8/17/2015,0.027340346,0.056841363,0.027409379,0.022565242,-0.011332815,0.033982106
8/18/2015,-0.005770275,-0.040331322,-0.005292291,-0.000661447,0.006636963,-0.043130026
8/19/2015,-0.059062527,-0.070580572,-0.061535525,-0.056517394,-0.078980959,-0.011538874
8/20/2015,-0.18603262,-0.180363418,-0.165432654,-0.144020657,-0.16531746,-0.194816145
8/21/2015,-0.198603229,-0.256016043,-0.211227365,-0.24073582,-0.235565797,-0.309498331
8/24/2015,-0.320764708,-0.311329159,-0.261667863,-0.308622221,-0.287661369,-0.328571085
8/25/2015,-0.182517062,-0.059207601,-0.175107276,-0.191537172,-0.14869586,-0.023240781
8/26/2015,0.32433187,0.324618981,0.323054437,0.346376474,0.321649181,0.414073296
8/27/2015,0.131791773,0.235656297,0.148881884,0.185673631,0.197264204,0.238117723
8/28/2015,-0.011622891,-0.004786072,0.021059859,0.031629708,0.033482593,-0.002764823
8/31/2015,0.068798392,-0.014001722,-0.06219093,-0.084580152,-0.087829593,-0.092945922
9/1/2015,-0.2738851,-0.205582523,-0.233889932,-0.256312172,-0.233186856,-0.205159321
9/2/2015,0.109450593,0.152112334,0.148347632,0.210181579,0.182712964,0.172151867
9/3/2015,0.014530586,0.021357005,0.001947717,-0.038116604,-0.013835733,-0.021713351
9/4/2015,-0.15029738,-0.131379562,-0.13804716,-0.112417348,-0.112706452,-0.096502462
9/7/2015,0,0,0,0,0,0
9/8/2015,0.125678436,0.184582575,0.258472314,0.217134543,0.229941152,0.171334929
9/9/2015,-0.143940735,-0.094332504,-0.119881832,-0.104914072,-0.110949228,-0.062249146
9/10/2015,0.015032471,0.017187804,0.049712067,0.076935131,0.075154225,0.052951839
9/11/2015,0.000528373,0.015994753,0.012121941,0.047136659,0.052165264,0.071291503
9/14/2015,-0.033671973,-0.038012089,-0.067543189,-0.012249477,-0.044861255,-0.049708812
9/15/2015,0.121360416,0.092697749,0.130289973,0.115346456,0.097717629,0.082350275
9/16/2015,0.13107229,0.098594603,0.097301298,0.107060023,0.060512184,0.085261166
9/17/2015,-0.062072326,-0.008745595,-0.056835873,0.080558148,0.009726441,0.071684385
9/18/2015,-0.212402146,-0.156948562,-0.163710861,-0.05472511,-0.133060865,-0.092678772
9/21/2015,0.044882958,0.068257819,0.021072205,0.033905403,0.034190748,0.069928769
9/22/2015,-0.096097854,-0.113501638,-0.077603355,-0.089984582,-0.078444319,-0.105370827
9/23/2015,-0.070600435,-0.006181398,-0.015414668,-0.014585138,0.01948457,0.006967041
9/24/2015,-0.071687718,-0.043817177,-0.017662205,-0.024639882,-0.040265822,-0.04664304
9/25/2015,0.071070175,0.004258781,-0.000847492,-0.070805955,0.025275785,0.006571585
9/28/2015,-0.203324383,-0.233592802,-0.237349561,-0.228965576,-0.197621044,-0.303370787
9/29/2015,0.042166747,0.033224335,0.04613408,0.014789237,-0.010525655,-0.049910349
9/30/2015,0.167794531,0.159325845,0.165205763,0.168845311,0.132197357,0.202844694
10/1/2015,9.71E-05,0.052756089,0.004495208,0.080403658,-0.006697259,0.087704583
10/2/2015,0.135768937,0.095409311,0.155105581,0.191954982,0.15416222,0.144510753
10/5/2015,0.219276217,0.136736715,0.192209844,0.105616553,0.170046067,0.083263598
10/6/2015,0.037990479,-0.111145597,-0.038751958,-0.078051243,-0.012125479,-0.114545809
10/7/2015,0.062186157,0.135448116,0.036753762,0.091265844,0.10623358,0.011599135
10/8/2015,0.078028753,0.030155708,0.079671258,-0.019584816,0.050938484,0.018739722
10/9/2015,-0.010343269,0.052598169,0.036164098,0.093175446,0.025377451,0.078508246
10/12/2015,0.015761784,-0.001231914,0.0528976,-0.031138734,0.028094508,-0.001952946
10/13/2015,-0.029316186,-0.075096857,-0.030976379,-0.068162362,-0.07688514,-0.008495743
10/14/2015,0.004500814,-0.068684849,-0.045550271,-0.042124806,-0.048202156,-0.041596557
10/15/2015,0.113294717,0.149887475,0.061966844,0.138631513,0.145749919,0.158625841
10/16/2015,0.086858786,0.037156466,0.008118168,0.020902744,-0.0241717,0.100522956
10/19/2015,-0.035610637,0.035363366,-0.001166785,0.001825366,0.01147008,0.048414825
10/20/2015,-0.019642301,-0.08469853,-0.002053035,-0.073274014,0.012873794,-0.0991583
10/21/2015,-0.049644007,-0.047741803,-0.04229281,-0.059787024,-0.016639774,-0.031805435
10/22/2015,0.186602994,0.134374986,0.124800928,0.247905611,0.164318655,0.095278193
10/23/2015,0.162636826,0.133025593,0.078864451,0.134871153,0.13899218,0.157763425
10/26/2015,-0.024720276,0.057975872,0.006829518,0.000768188,-0.027923633,0.068066046
10/27/2015,-0.03790368,0.045533109,0.014210249,0.08529056,0.017510045,0.077576513
10/28/2015,0.094190028,0.106288134,0.075666043,0.054361511,0.105900239,-0.055526839
10/29/2015,0.0080468,-0.04066832,-0.009793649,-0.047253718,0.010034746,0.005750088
10/30/2015,0.032659441,-0.074476476,-0.051710701,-0.139735752,-0.078967547,-0.096205589
11/2/2015,0.161631248,0.089670564,0.063697612,0.06587639,0.086841745,0.030333698
11/3/2015,0.074808708,0.020336948,0.006706479,0.023884835,0.008209476,0.006510908
11/4/2015,-0.052097282,0.021863834,-0.043447716,0.004474004,-0.050530636,0.050754739
11/5/2015,-0.027561329,-0.097687747,0.003852339,0.032823674,0.002501415,0.102715771
11/6/2015,0.015564992,0.031346863,0.065897093,-0.034856386,0.047566844,-0.01259528
11/9/2015,-0.113150909,-0.054804747,-0.05862161,-0.055546458,-0.067116962,-0.058979158
11/10/2015,0.052558484,-0.017073889,0.026567347,-0.000192106,0.038894285,0.034423012
11/11/2015,-0.045789467,-0.017847884,-0.025688715,-0.015721367,-0.056005856,0.044560656
11/12/2015,-0.183676248,-0.080986961,-0.118467316,-0.088220363,-0.152192786,-0.08463507
