Date,Kshape,Kmeans,TSKM-E,Clarans,Kmedoids
2017-05-18,-0.0002533771737901846,1.5179415341687199e-06,-6.105372458792055e-06,2.0973352041415742e-07,0.0002637765635169858
2017-05-19,-0.0003101497394480888,1.717921870432428e-06,-7.641874300310174e-06,2.2291971490785058e-07,0.0002839998107607834
2017-05-22,-0.0003459850235804992,1.8739775699522294e-06,-9.048854271849883e-06,2.333054166954611e-07,0.00030182273232642773
2017-05-23,-0.00036909987568336204,1.9780834505798636e-06,-9.714883494526706e-06,2.3591947687474028e-07,0.0003096807050776182
2017-05-24,-0.0003822408821634374,2.061800984495077e-06,-1.0540517747251394e-05,2.406057498110389e-07,0.00031946176816731074
2017-05-25,-0.00040749368657323694,2.200363414706622e-06,-1.2365206998606908e-05,2.5297905587314903e-07,0.00033587725369387385
2017-05-26,-0.0004177277913187025,2.2309150191333828e-06,-1.2643252048527736e-05,2.5424609348250057e-07,0.0003385994871133986
2017-05-29,-0.0004177277913187025,2.2309150191333828e-06,-1.2643252048527736e-05,2.5424609348250057e-07,0.0003385994871133986
2017-05-30,-0.00038324540850456003,2.139592347901346e-06,-1.2224167136448756e-05,2.5456004533705927e-07,0.0003357634869455863
2017-05-31,-0.0003944171704928025,2.1614176651681252e-06,-1.2580506658651474e-05,2.581004494139982e-07,0.00034253962851001676
2017-06-01,-0.0005094546138095931,2.7941188051190445e-06,-1.624979245529388e-05,3.1925921352279437e-07,0.00038944268121220664
2017-06-02,-0.0005659163698448856,3.0366435547013705e-06,-1.8050721904875527e-05,3.421101180669208e-07,0.00040375114803777723
2017-06-05,-0.0005442301093672744,2.9276595968407377e-06,-1.735900723130044e-05,3.321452464399168e-07,0.00039476849624598396
2017-06-06,-0.0004776613901470434,2.61561867962317e-06,-1.5235701558878405e-05,3.0418949696966786e-07,0.0003781633447621407
2017-06-07,-0.0005231343189476372,2.784587365572891e-06,-1.668612645505998e-05,3.221517569597933e-07,0.0003872397524951757
2017-06-08,-0.0005072342739854056,2.7358136460081013e-06,-1.617897150217017e-05,3.180815692907292e-07,0.00037601487764870256
2017-06-09,-0.0005229626369311933,2.9397814368201826e-06,-1.668065040859795e-05,3.4573885111130874e-07,0.000399332369622573
2017-06-12,-0.0005119511708647466,2.9281423790590734e-06,-1.632942375688458e-05,3.450380218799633e-07,0.0003997346910113536
2017-06-13,-0.0005802428798828448,3.375219545002651e-06,-1.8507686683317065e-05,3.818339606429336e-07,0.0004230721200730865
2017-06-14,-0.0006292240155496082,3.4552808202020683e-06,-2.007001091639777e-05,3.9958982079166333e-07,0.0004339361929820445
2017-06-15,-0.0006287868284566462,3.3479764265198747e-06,-2.0056066201143074e-05,3.9405092470727953e-07,0.00043228243990651235
